budget,graph_id,arm,stratum,source_family,fold,AE2,ProfileAE,signed_rho2,prediction,in_unit_interval,monotone
0.2,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.01507207333907365,0.004022302486580885,0.01507207333907365,"[0.018137072458326776, 0.0010198804411191704, 0.00012086458990743876, 1.7311075959057465e-05]",True,True
0.2,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.011130112773032304,0.0029872459753614578,0.011130112773032304,"[0.014195111892285431, 0.0008314081674355554, 0.00011107138475469023, 1.7311075959057465e-05]",True,True
0.2,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.007068315093569123,0.0018156688112262599,0.007068315093569123,"[0.015218159494954833, 0.0008401967861535704, 0.00011182072649408438, 1.7311075959057465e-05]",True,True
0.2,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.008014259060716004,0.002055888747472873,0.008014259060716004,"[0.016164103462101714, 0.0008556558031072458, 0.00011234396560818872, 1.7311075959057465e-05]",True,True
0.2,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.0067976737667607545,0.0017437829462191782,0.0067976737667607545,"[0.014947518168146464, 0.0008228523245936023, 0.00011137839815407399, 1.7311075959057465e-05]",True,True
0.2,snap_collegemsg,H,real,snap_collegemsg,snap_collegemsg,0.23239802270470178,0.09340583149617944,0.23239802270470178,"[0.3354475963425107, 0.12031398495023095, 0.03162999044468914, 0.005902226858936018]",True,True
0.2,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.08096446648450173,0.04434579122079951,-0.08096446648450173,"[0.42886354334350807, 0.16629649522173312, 0.04580984376777341, 0.007488837449201412]",True,True
0.2,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.23959932309379645,0.15034391091486105,-0.23959932309379645,"[0.26612776853966974, 0.0948127364902561, 0.03211112181672415, 0.006132988458049378]",True,True
0.2,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.23667331243516332,0.1490766825560223,-0.23667331243516332,"[0.26905377919830287, 0.09611110195099812, 0.03286968330359007, 0.006218964287163148]",True,True
0.2,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.23962096696694846,0.15034932188314903,-0.23962096696694846,"[0.26610612466651773, 0.0948127364902561, 0.03211112181672415, 0.006132988458049378]",True,True
0.2,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.40970489280627237,0.28223865592849534,-0.40970489280627237,"[0.27748385221364796, 0.11355318700341967, 0.04555033695319532, 0.010590968243245751]",True,True
0.2,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.41297616568406625,0.2832243275961641,-0.41297616568406625,"[0.2742125793358541, 0.11255492644838809, 0.04577847166015166, 0.010689680298439898]",True,True
0.2,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.41177943243544873,0.28311331651611815,-0.41177943243544873,"[0.2754093125844716, 0.11262527585289706, 0.04514746380471086, 0.010497649820937868]",True,True
0.2,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05600925073601072,0.015105092503125802,0.05600925073601072,"[0.14039319422116386, 0.020913633678116106, 0.0031581489007365274, 0.0005668182367291248]",True,True
0.2,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05626648083573359,0.015169003593553599,0.05626648083573359,"[0.14065042432088673, 0.020882883726370927, 0.0031365896528329196, 0.0005592132708992331]",True,True
0.2,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05503249703501391,0.014836224650045858,0.05503249703501391,"[0.13941644052016705, 0.020806232172642363, 0.003146867948661943, 0.0005694153946529269]",True,True
0.2,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07929722191951577,0.03413503360996478,0.07929722191951577,"[0.4300839826357393, 0.17709339792676962, 0.05185646111908998, 0.008760889904988658]",True,True
0.2,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07042524163081498,0.030914747968346142,0.07042524163081498,"[0.42121200234703854, 0.17039848447502895, 0.04945398388186657, 0.00847761596824516]",True,True
0.2,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07239678645822029,0.031666763397976576,0.07239678645822029,"[0.42318354717444384, 0.17230412148488428, 0.050259385398774926, 0.00854133457007569]",True,True
0.2,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.06946848540728451,0.03519922024402118,-0.06946848540728451,"[0.4160935634067409, 0.2129038669435361, 0.11110564358083169, 0.05172293955825858]",True,True
0.2,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.09176527835144965,0.061939741706792964,-0.09176527835144965,"[0.3937967704625758, 0.18124263986842623, 0.08066192362970644, 0.029162593677571735]",True,True
0.2,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.09023507879341047,0.0529794542045297,-0.09023507879341047,"[0.39532697002061495, 0.19197935757524215, 0.09373039234869976, 0.03966835770277636]",True,True
0.2,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.07486215160399223,0.10076491608082866,-0.07486215160399223,"[0.5884242010945296, 0.3984558237758112, 0.29588874790841063, 0.19660538895499832]",True,True
0.2,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.08933335091242334,0.10788566906069798,-0.08933335091242334,"[0.5739530017860985, 0.3897648577806891, 0.2914049662841689, 0.19576832396331595]",True,True
0.2,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.06782913921518596,0.09600469106974716,-0.06782913921518596,"[0.5954572134833359, 0.4046780791811448, 0.29999240329887134, 0.19828736581472373]",True,True
0.2,sp_hospital,H,real,sp_hospital,sp_hospital,0.04283439607868594,0.04829011961769267,0.04283439607868594,"[0.4879617007318905, 0.2415753607522439, 0.10005530064602612, 0.03257601800874009]",True,True
0.2,sp_hospital,H,real,sp_hospital,sp_hospital,0.040586226721635976,0.04734728716512039,0.040586226721635976,"[0.4857135313748405, 0.24143966695293317, 0.10055814614902119, 0.030685705851816618]",True,True
0.2,sp_hospital,H,real,sp_hospital,sp_hospital,0.06921991076140671,0.032847566598341454,-0.06921991076140671,"[0.37590739389179784, 0.18165359070728435, 0.07899460071144787, 0.025402761228152274]",True,True
0.2,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.0823679279881302,0.12486128051921144,-0.0823679279881302,"[0.7525750044087092, 0.5721836768253356, 0.41811621231924845, 0.25548507655598923]",True,True
0.2,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.06810853612715573,0.10971278315375745,-0.06810853612715573,"[0.7668343962696836, 0.5911623513961901, 0.435006111780316, 0.26595110012490863]",True,True
0.2,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.05925203106821275,0.09985954031990499,-0.05925203106821275,"[0.7756909013286266, 0.6046320419911773, 0.4461071825212801, 0.2719368050654242]",True,True
0.2,sp_workplace,H,real,sp_workplace,sp_workplace,0.07679497179254835,0.04752308929677054,0.07679497179254835,"[0.36692131713648846, 0.17502937046867972, 0.07546075537807888, 0.02799209810650241]",True,True
0.2,sp_workplace,H,real,sp_workplace,sp_workplace,0.06640460854107966,0.04087606920752501,0.06640460854107966,"[0.35653095388501976, 0.16592088858256665, 0.07061119946238519, 0.025752418802795742]",True,True
0.2,sp_workplace,H,real,sp_workplace,sp_workplace,0.09318162984310918,0.05538543107646019,0.09318162984310918,"[0.3833079751870493, 0.18473624547788706, 0.07938704565882819, 0.029421641884743516]",True,True
0.2,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.019040857472951256,0.0622556521803194,-0.019040857472951256,"[0.6131538079458602, 0.42605481882187995, 0.30615204793914763, 0.19265188427046762]",True,True
0.2,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.03361295105411055,0.06804814708298118,-0.03361295105411055,"[0.5985817143647009, 0.4189668833423057, 0.2964091787160132, 0.18441896559724671]",True,True
0.2,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.05182580687217431,0.07938923687063648,-0.05182580687217431,"[0.5803688585466371, 0.40102306019326434, 0.2905248991996212, 0.18774236626437082]",True,True
0.3,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.0014158993907974482,0.014013412190839642,0.0014158993907974482,"[0.7977655631756198, 0.5672853191830762, 0.32999494257463846, 0.1203738180663354]",True,True
0.3,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.010963652266080759,0.008710989709913176,-0.010963652266080759,"[0.7853860115187415, 0.5485870292457502, 0.3078051009445325, 0.10580673235830537]",True,True
0.3,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.009834885250024406,0.008727046151892914,-0.009834885250024406,"[0.7865147785347979, 0.5498457248556984, 0.3089288508877143, 0.10699618512746006]",True,True
0.3,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.004728459689920195,0.005932550846509076,-0.004728459689920195,"[0.7778159190083047, 0.5392281186249811, 0.29929359008579925, 0.10201047332683223]",True,True
0.3,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.017742493175267438,0.022722561942701034,-0.017742493175267438,"[0.7648018855229575, 0.5156408395517746, 0.274590098363984, 0.0882978360883102]",True,True
0.3,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.007215606528353069,0.006187778507282613,-0.007215606528353069,"[0.7753287721698718, 0.5420179479321262, 0.3035529376313077, 0.10494622776053429]",True,True
0.3,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.008872442923084527,0.0025125116385689107,0.008872442923084527,"[0.06376275808737229, 0.0031631864483306596, 0.00012169696053946807, 2.0178185734022683e-07]",True,True
0.3,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.0043317224171906185,0.0013062021262495909,0.0043317224171906185,"[0.059222037581478384, 0.0028550452048178906, 0.0001453310086826801, 1.9143384352916939e-07]",True,True
0.3,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.0015255719270142326,0.0005759220831383037,0.0015255719270142326,"[0.056415887091302, 0.00277582515352244, 0.000109333647953756, 4.391635991401869e-07]",True,True
0.3,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.019879805759908768,0.005076083916018626,0.019879805759908768,"[0.08150023197623366, 0.005470954999993348, 0.00023930653024844254, 2.905628215325243e-06]",True,True
0.3,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.016825084859775526,0.004345502711221351,0.016825084859775526,"[0.07844551107610041, 0.0053422043718941836, 0.00023403941555018718, 1.2839663620509387e-06]",True,True
0.3,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.015009232562292397,0.003901202078960838,0.015009232562292397,"[0.07662965877861729, 0.005279192908544431, 0.0002587258546720692, 1.6087105752576203e-06]",True,True
0.3,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.004290877069356824,0.007622624348196067,-0.004290877069356824,"[0.4426348113501075, 0.23914823723997322, 0.11361792187655598, 0.043130430903867936]",True,True
0.3,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.005810578730546911,0.007929435892379088,-0.005810578730546911,"[0.44111510968891743, 0.2385121151025222, 0.11357997423124008, 0.04351204520217684]",True,True
0.3,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.0006953351739971136,0.007665107449847336,0.0006953351739971136,"[0.44762102359346145, 0.24109362136569257, 0.11435125420809254, 0.04421718874857681]",True,True
0.3,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03341301433413857,0.09189700638149424,-0.03341301433413857,"[0.6813487108010305, 0.49042055872945584, 0.35509895730550534, 0.21873373883632136]",True,True
0.3,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.037882754854020706,0.09534272854087636,-0.037882754854020706,"[0.6768789702811484, 0.48576532008776135, 0.35189247383024846, 0.2172823128356264]",True,True
0.3,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.033219060555276125,0.09198842309007807,-0.033219060555276125,"[0.681542664579893, 0.49010379894417044, 0.35483622587547914, 0.21875360943843516]",True,True
0.3,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.008558175003104629,0.020364428356893394,0.008558175003104629,"[0.7930302246925456, 0.6133992631669712, 0.4533280329143246, 0.3167312485543532]",True,True
0.3,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.0066071745483152755,0.012931569374627278,0.0066071745483152755,"[0.7910792242377562, 0.6100942658389377, 0.44280509633667287, 0.3027787469857634]",True,True
0.3,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.015895106688024963,0.03344964988100842,0.015895106688024963,"[0.8003671563774659, 0.6271576214028932, 0.4677665672509667, 0.3335383103933289]",True,True
0.3,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.03010147212620118,0.03430891617872339,0.03010147212620118,"[0.8085215106618466, 0.6380330937595549, 0.48323644346696576, 0.3532378088624929]",True,True
0.3,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.012166668886242182,0.011928783443951901,0.012166668886242182,"[0.7905867074218876, 0.6033788190379719, 0.43704937564855106, 0.2945574717561174]",True,True
0.3,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.007824889782581335,0.013396609488314129,0.007824889782581335,"[0.7862449283182268, 0.5988770065236544, 0.43179347061087364, 0.2909411281951179]",True,True
0.3,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.13613728749022902,0.04340980589250592,-0.13613728749022902,"[0.2503145179409855, 0.05047614828926938, 0.00692657928363136, 0.0009028731423999684]",True,True
0.3,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.13860268884858384,0.04455322225370329,-0.13860268884858384,"[0.2478491165826307, 0.04819900347344448, 0.007036715544133764, 0.000844128673512157]",True,True
0.3,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.14347996385405737,0.04610989701673265,-0.14347996385405737,"[0.24297184157715718, 0.0468941510973226, 0.007014087376569339, 0.0008660721764697301]",True,True
0.3,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.09131973358044704,0.026313179574273756,-0.09131973358044704,"[0.30475277397242306, 0.07316041305737148, 0.011166228033850074, 0.0009786590404979364]",True,True
0.3,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.13476077903569605,0.04307384091943736,-0.13476077903569605,"[0.26131172851717405, 0.05269528023897822, 0.0078120672710804894, 0.0007609653847405215]",True,True
0.3,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.08716199043775591,0.024960466607679237,-0.08716199043775591,"[0.3089105171151142, 0.07454495696248241, 0.01134626511509696, 0.0009540965412528525]",True,True
0.3,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.012059303654148387,0.0032323255599772433,0.012059303654148387,"[0.015124302773401514, 0.0008825591284025245, 0.00011148538650710159, 1.6873570586735933e-05]",True,True
0.3,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.01154793031913511,0.0031008958020921676,0.01154793031913511,"[0.014612929438388237, 0.0008690352711404934, 0.00011066354724210682, 1.6873570586735933e-05]",True,True
0.3,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.011496582520790855,0.003076372127258164,0.011496582520790855,"[0.014561581640043982, 0.0008347364855135255, 0.00010051347534863893, 1.4575527115413601e-05]",True,True
0.3,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.00766450743701836,0.0019724052496474824,0.00766450743701836,"[0.01581435183840407, 0.0008698992068587937, 0.00011120724233597578, 1.6873570586735933e-05]",True,True
0.3,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.0067402018988059476,0.0017387782033995531,0.0067402018988059476,"[0.014890046300191657, 0.0008592188664218951, 0.00011072954867838202, 1.6873570586735933e-05]",True,True
0.3,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.007500995720346567,0.001931648850681928,0.007500995720346567,"[0.015650840121732276, 0.0008703853276683681, 0.00011120724233597578, 1.6873570586735933e-05]",True,True
0.3,snap_collegemsg,H,real,snap_collegemsg,snap_collegemsg,0.23239802270470178,0.09340583149617944,0.23239802270470178,"[0.3354475963425107, 0.12031398495023095, 0.03162999044468914, 0.005902226858936018]",True,True
0.3,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.08096446648450173,0.04434579122079951,-0.08096446648450173,"[0.42886354334350807, 0.16629649522173312, 0.04580984376777341, 0.007488837449201412]",True,True
0.3,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.24282128583920137,0.15197736655952265,-0.24282128583920137,"[0.2629058057942648, 0.0924512537999806, 0.03125292626214542, 0.006040806869662068]",True,True
0.3,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.4114777605393767,0.2830418930357425,-0.4114777605393767,"[0.27571098448054365, 0.11259539532306599, 0.04512309153134572, 0.010535924649564422]",True,True
0.3,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05546153697123067,0.014949355375800773,0.05546153697123067,"[0.1398454804563838, 0.020666356248410078, 0.0030253884549611273, 0.0005275359973185576]",True,True
0.3,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.05538916197458067,0.014951933206709856,0.05538916197458067,"[0.13977310545973382, 0.020742934959787282, 0.003021950477212308, 0.0005248663661582472]",True,True
0.3,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.0557122710562732,0.015043546111673902,0.0557122710562732,"[0.14009621454142634, 0.020788412736455108, 0.0030249234886657447, 0.0005240285932089902]",True,True
0.3,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07403747874858335,0.032226919260087215,0.07403747874858335,"[0.4248242394648069, 0.17338364038466728, 0.05066772857430499, 0.008612579136249156]",True,True
0.3,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07341392015889608,0.03204694246596771,0.07341392015889608,"[0.42420068087511964, 0.1731481590480918, 0.05056157208531999, 0.008579602875449427]",True,True
0.3,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07499457640527979,0.032563178756888474,0.07499457640527979,"[0.42578133712150334, 0.1742202731790838, 0.051067009948901496, 0.008661990225560584]",True,True
0.3,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.08474044767140992,0.05082970614521587,-0.08474044767140992,"[0.4008216011426155, 0.19370318115995366, 0.09475387057336179, 0.0400254170086576]",True,True
0.3,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.07202613392753915,0.04300986348396134,-0.07202613392753915,"[0.4135359148864863, 0.2026712627454244, 0.10089657686960565, 0.04347968602809033]",True,True
0.3,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.08531435470832816,0.048479861828106485,-0.08531435470832816,"[0.40024769410569727, 0.1964093022755281, 0.09916283288888174, 0.04288361788291899]",True,True
0.3,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.09000019221665057,0.109429718013731,-0.09000019221665057,"[0.5732861604818713, 0.3872111563985187, 0.2894752851062899, 0.1947423520154605]",True,True
0.3,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.08315498459338844,0.10531477915191995,-0.08315498459338844,"[0.5801313681051334, 0.3924683647535679, 0.292705388080027, 0.19586958851065625]",True,True
0.3,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.0932961663544537,0.11088810473759056,-0.0932961663544537,"[0.5699901863440682, 0.3857629126994728, 0.28864009178800965, 0.19448821627515153]",True,True
0.3,sp_hospital,H,real,sp_hospital,sp_hospital,0.040814787169964284,0.02867626707999913,0.040814787169964284,"[0.48594209182316883, 0.20711598732042716, 0.07133022756110395, 0.019324663283426496]",True,True
0.3,sp_hospital,H,real,sp_hospital,sp_hospital,0.06598478270618319,0.05247280689441457,0.06598478270618319,"[0.5111120873593877, 0.24575993403890187, 0.09435043613336629, 0.027676671714132295]",True,True
0.3,sp_hospital,H,real,sp_hospital,sp_hospital,0.0025347896630142364,0.02228035240845446,0.0025347896630142364,"[0.4476620943162188, 0.20769861601955533, 0.08042078930065405, 0.022347811665519593]",True,True
0.3,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.05644132725178541,0.09594050590598321,-0.05644132725178541,"[0.778501605145054, 0.6109380502382168, 0.4506876058277153, 0.2739158073512093]",True,True
0.3,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.057307808042215025,0.09271261804062839,-0.057307808042215025,"[0.7776351243546243, 0.6115425376471177, 0.4543210472519025, 0.28345591076997007]",True,True
0.3,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.048017146846233594,0.081587260465525,-0.048017146846233594,"[0.7869257855506058, 0.6262803967249605, 0.4677963960333855, 0.2904534720150764]",True,True
0.3,sp_workplace,H,real,sp_workplace,sp_workplace,0.08239898626198483,0.053573474721803176,0.08239898626198483,"[0.37252533160592494, 0.18299966261580275, 0.08259229574594937, 0.03148779282220296]",True,True
0.3,sp_workplace,H,real,sp_workplace,sp_workplace,0.06487719836080247,0.043547425879459416,0.06487719836080247,"[0.3550035437047426, 0.1706963182708381, 0.07542546013840921, 0.028375565306515083]",True,True
0.3,sp_workplace,H,real,sp_workplace,sp_workplace,0.0666859480351093,0.038778537351744344,0.0666859480351093,"[0.3568122933790494, 0.16185472525565583, 0.06735440313363569, 0.024403911541303717]",True,True
0.3,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.040240567476316214,0.07191101270390042,-0.040240567476316214,"[0.5919540979424952, 0.41322911328757855, 0.29564849073945326, 0.18674435362743097]",True,True
0.3,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.03638039421287742,0.07072165818264234,-0.03638039421287742,"[0.595814271205934, 0.41422884573037944, 0.29765176896174184, 0.1888501194709269]",True,True
0.3,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.0341501554715975,0.06895202125087666,-0.0341501554715975,"[0.5980445099472139, 0.4169186233207166, 0.2965239075200482, 0.18556372663378762]",True,True
0.4,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.012431193036162802,0.0087747717277844,-0.012431193036162802,"[0.7839184707486595, 0.5477620323338622, 0.3074392434476653, 0.10582829064814736]",True,True
0.4,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.012051516439367194,0.008353402393219609,-0.012051516439367194,"[0.7842981473454551, 0.5471722820103723, 0.3065765674789719, 0.10568166509742752]",True,True
0.4,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.003921502218379169,0.011066890367597056,-0.003921502218379169,"[0.7924281615664431, 0.5611563653138093, 0.32093432016611284, 0.1150395349695077]",True,True
0.4,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.012289310476998327,0.010446911011334072,-0.012289310476998327,"[0.7702550682212266, 0.531572039283803, 0.29236290406029924, 0.09824325168716531]",True,True
0.4,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.01798239920017064,0.01583569048796069,-0.01798239920017064,"[0.7645619794980543, 0.5248768866049409, 0.28611143991081806, 0.09532783933217447]",True,True
0.4,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.01665430292353709,0.01914393099833568,-0.01665430292353709,"[0.7658900757746878, 0.5209216973214157, 0.28031415840755475, 0.09051925180082948]",True,True
0.4,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.006639160562538875,0.0019145516040193656,0.006639160562538875,"[0.06152947572682664, 0.0030132231322930153, 0.00011319264395367559, 1.1163682825063356e-07]",True,True
0.4,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.010780216015319484,0.0030166142852364043,0.010780216015319484,"[0.07240064223164437, 0.004627800723371594, 0.0002185060271369553, 6.620699424844616e-07]",True,True
0.4,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.005305331444196981,0.007824465277574064,-0.005305331444196981,"[0.44162035697526736, 0.2386353890395239, 0.11347689530255782, 0.043577215020987256]",True,True
0.4,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.005985326822665726,0.007528239514610978,-0.005985326822665726,"[0.4409403615967986, 0.2378359452317548, 0.1129367045921429, 0.04305195110885017]",True,True
0.4,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.004369120920351355,0.007625970788078893,-0.004369120920351355,"[0.442556567499113, 0.2388817017274077, 0.1134830677774805, 0.04346696242404571]",True,True
0.4,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03453151119830855,0.09291862146099925,-0.03453151119830855,"[0.6802302139368606, 0.48890009718939453, 0.3541944637995789, 0.21819073042845905]",True,True
0.4,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.011051321160834071,0.02250909555015239,0.011051321160834071,"[0.795523370850275, 0.6166588392665061, 0.45543018774176897, 0.3174550402426805]",True,True
0.4,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.015539732532417694,0.009335394462961777,0.015539732532417694,"[0.7939597710680631, 0.6155075985613093, 0.44979901075391215, 0.30940071775301753]",True,True
0.4,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.012740480276362431,0.011457539958455193,0.012740480276362431,"[0.7911605188120079, 0.6109343896828577, 0.4418571065418241, 0.29976409683983735]",True,True
0.4,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.016641496956871782,0.010039488336992294,0.016641496956871782,"[0.7950615354925172, 0.6170189759343084, 0.4516405138738714, 0.3110389871743079]",True,True
0.4,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.14265215460988082,0.045665337455503,-0.14265215460988082,"[0.24379965082133373, 0.04782784083922631, 0.00717449171028999, 0.0010097372513520218]",True,True
0.4,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.08367545192811715,0.023846445646949106,-0.08367545192811715,"[0.31239705562475295, 0.07621135139719439, 0.011934104191126461, 0.0010631065666535492]",True,True
0.4,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.07728155646584217,0.021640425590347317,-0.07728155646584217,"[0.31879095108702793, 0.07936435906423445, 0.012579888141273247, 0.0011401455194146412]",True,True
0.4,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.08046390559923888,0.02272100462073031,-0.08046390559923888,"[0.3156086019536312, 0.07795226762420064, 0.012316361604717172, 0.00113154760407217]",True,True
0.4,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.011782974539703566,0.0031634548095541954,0.011782974539703566,"[0.014847973658956693, 0.0008835769799136647, 0.00011131364774859091, 1.6873570586735933e-05]",True,True
0.4,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.010959334551288101,0.002949161449483966,0.010959334551288101,"[0.014024333670541228, 0.0008515696946010672, 0.00010978748119573586, 1.6873570586735933e-05]",True,True
