budget,graph_id,arm,stratum,source_family,fold,AE2,ProfileAE,signed_rho2,prediction,in_unit_interval,monotone
0.2,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.14814310038722667,0.12215302533650511,-0.14814310038722667,"[0.5390456446326937, 0.3089374190043205, 0.16555311362844427, 0.07398468951601117]",True,True
0.2,snap_email_eu__pwt,B,surrogate,snap_email_eu__pwt,snap_email_eu,0.15098734985321827,0.12249573757218316,-0.15098734985321827,"[0.5362013951667021, 0.3073673941702233, 0.16627672688582476, 0.07630450161600724]",True,True
0.2,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.0700178931260322,0.020808621606392835,0.0700178931260322,"[0.15440183661118534, 0.029001865693169152, 0.007124091083293168, 0.0027734001331328867]",True,True
0.2,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.07327575031823326,0.022125965543087756,0.07327575031823326,"[0.1576596938033864, 0.02982168373888749, 0.0076616974900417375, 0.003427494235244615]",True,True
0.2,snap_mathoverflow,B,real,snap_mathoverflow,snap_mathoverflow,0.08479306879570987,0.022180648834961417,0.08479306879570987,"[0.16917701228086302, 0.021086379046293846, 0.004602079683911043, 0.0025208179172332866]",True,True
0.2,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.19719852000562793,0.0910176588833583,0.19719852000562793,"[0.5479852807218515, 0.24715014448379297, 0.09383686836601744, 0.04340662023781319]",True,True
0.2,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.07201450185097591,0.06061129266687028,0.07201450185097591,"[0.42280126256719947, 0.21625047147663298, 0.11477825768492655, 0.05692345721476394]",True,True
0.2,snap_mathoverflow__pwt,B,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.19892056824855692,0.09137053643556124,0.19892056824855692,"[0.5497073289647805, 0.24727088995094654, 0.09349540920667702, 0.04331679589588284]",True,True
0.2,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.09363000665275867,0.059709150193642105,-0.09363000665275867,"[0.39193204216126676, 0.1770785030687371, 0.08434480806857822, 0.04043094039230155]",True,True
0.2,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.09292877802783717,0.056880012881965196,-0.09292877802783717,"[0.39263327078618826, 0.1798203193221629, 0.0884029291719459, 0.04424632365729418]",True,True
0.2,sp_highschool2013,B,real,sp_highschool2013,sp_highschool2013,0.07266176915180333,0.04666260225996035,-0.07266176915180333,"[0.4129002796622221, 0.19279265935592785, 0.09410357627800636, 0.046175970129454326]",True,True
0.2,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.06168040430173527,0.11902501301988119,-0.06168040430173527,"[0.6016059483967866, 0.3957909187873592, 0.26004087637784257, 0.14889603041555124]",True,True
0.2,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.04330437050218694,0.10566823210205947,-0.04330437050218694,"[0.6199819821963349, 0.41300320981060124, 0.2717931122423747, 0.15498259339951567]",True,True
0.2,sp_highschool2013__pwt,B,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.01390198372954543,0.08109699046708885,-0.01390198372954543,"[0.6493843689689764, 0.4456545408761751, 0.29643455881384095, 0.1665723955297165]",True,True
0.2,sp_hospital,B,real,sp_hospital,sp_hospital,0.06204420754997303,0.04511294431384194,-0.06204420754997303,"[0.3830830971032315, 0.19406832905425755, 0.09976482197687975, 0.04845501568918281]",True,True
0.2,sp_hospital,B,real,sp_hospital,sp_hospital,0.05098844133824437,0.042700122713775886,-0.05098844133824437,"[0.3941388633149602, 0.19708614728127571, 0.09925919603846574, 0.047347303212043085]",True,True
0.2,sp_hospital,B,real,sp_hospital,sp_hospital,0.04096537158796659,0.04457599803467046,-0.04096537158796659,"[0.40416193306523795, 0.2060434703367537, 0.10502230937523108, 0.05015343785365588]",True,True
0.2,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.20774018981099973,0.24672365519660858,-0.20774018981099973,"[0.6272027425858396, 0.42809437927983524, 0.2894451578507254, 0.1661681916832936]",True,True
0.2,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.2308864502180884,0.2627105184161355,-0.2308864502180884,"[0.604056482178751, 0.40774173698281735, 0.27598024768497514, 0.15918455167504264]",True,True
0.2,sp_hospital__pwt,B,surrogate,sp_hospital__pwt,sp_hospital,0.20080015977897503,0.24650788822514635,-0.20080015977897503,"[0.6341427726178643, 0.4300605920086795, 0.2860024094473887, 0.16156776521161012]",True,True
0.2,sp_workplace,B,real,sp_workplace,sp_workplace,0.03256140323498924,0.03638519328317613,0.03256140323498924,"[0.32268774857892935, 0.1697444022673266, 0.0925496728016211, 0.015870133387494757]",True,True
0.2,sp_workplace,B,real,sp_workplace,sp_workplace,0.04991328581332499,0.04503947426772911,0.04991328581332499,"[0.3400396311572651, 0.1820151422069026, 0.09885589316418636, 0.014558414445229696]",True,True
0.2,sp_workplace,B,real,sp_workplace,sp_workplace,0.020417180496307086,0.029392628003509932,0.020417180496307086,"[0.3105435258402472, 0.1622707046219155, 0.08815036440362806, 0.01191710105091627]",True,True
0.2,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.03702218147823233,0.06884656819174984,-0.03702218147823233,"[0.5951724839405791, 0.3974201741500447, 0.2503803233139128, 0.11662785501383821]",True,True
0.2,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.0472376271302426,0.07528265941449072,-0.0472376271302426,"[0.5849570382885688, 0.38468625664834605, 0.2375554221457592, 0.10659795558293925]",True,True
0.2,sp_workplace__pwt,B,surrogate,sp_workplace__pwt,sp_workplace,0.028838710809354517,0.06443197901109236,-0.028838710809354517,"[0.6033559546094569, 0.4059896473659613, 0.25884437326742193, 0.12418649212951188]",True,True
0.2,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.013456797056900283,0.007276970537022226,-0.013456797056900283,"[0.782892866727922, 0.5422376555247199, 0.3015840774551205, 0.10354351238045993]",True,True
0.2,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.006245297654382753,0.012134707936245333,-0.006245297654382753,"[0.7901043661304396, 0.56249809780141, 0.32241295801491693, 0.11591243046732298]",True,True
0.2,ad_memory_r1,H,synthetic,ad_memory_r1,synthetic,0.010558553726304543,0.010033527221432598,-0.010558553726304543,"[0.7857911100585178, 0.5529747345478522, 0.3130619173142362, 0.10975600544425715]",True,True
0.2,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.007905489846458447,0.011164885348184064,0.007905489846458447,"[0.7904498685446834, 0.5552779059805909, 0.3188376638269022, 0.11431501033839025]",True,True
0.2,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.004874770179559174,0.016029125930252706,-0.004874770179559174,"[0.7776696085186657, 0.5262362020175703, 0.2806302907631291, 0.08556830227745452]",True,True
0.2,ad_memory_r2,H,synthetic,ad_memory_r2,synthetic,0.0045111640054162905,0.006571691832877799,0.0045111640054162905,"[0.7870555427036412, 0.552201264323508, 0.3101048913794252, 0.10877512831372194]",True,True
0.2,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.004440850230670819,0.0012890613982934642,0.004440850230670819,"[0.059331165394958585, 0.0027135822625368004, 0.000109213214671285, 8.144483130739314e-08]",True,True
0.2,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.007452372049676158,0.0021350356011682163,0.007452372049676158,"[0.062342687213963924, 0.0030429371238294626, 0.00015225370708011888, 6.108362348054486e-08]",True,True
0.2,ad_memoryless_r1,H,synthetic,ad_memoryless_r1,synthetic,0.008574733940957681,0.002219092042370833,-0.008574733940957681,"[0.046315581223330085, 0.0018592391328664255, 5.216503908415574e-05, 1.2267627715676101e-06]",True,True
0.2,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.023453659426358374,0.006113586275142605,0.023453659426358374,"[0.08507408564268326, 0.0065926592709588585, 0.00027024761266076776, 5.978077031768325e-06]",True,True
0.2,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.010086953508334114,0.00356804437799125,-0.010086953508334114,"[0.051533472707990774, 0.0019012420322359733, 4.5720098140785235e-05, 3.003278154460122e-07]",True,True
0.2,ad_memoryless_r2,H,synthetic,ad_memoryless_r2,synthetic,0.02001958369946253,0.005217689833525218,0.02001958369946253,"[0.08164000991578742, 0.006494673361674022, 0.00034128760009476, 2.54939341768912e-05]",True,True
0.2,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.023512794943459703,0.017851377219565208,0.023512794943459703,"[0.47043848336292404, 0.24935546013924673, 0.12051247152993282, 0.04772175196259127]",True,True
0.2,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.028322978409108412,0.022204466851748074,0.028322978409108412,"[0.47524866682857275, 0.2568511451269851, 0.1236203116133233, 0.04972040195454518]",True,True
0.2,copenhagen_bluetooth,H,real,copenhagen_bluetooth,copenhagen_bluetooth,0.021824226871506203,0.01836608202842717,0.021824226871506203,"[0.46874991529097054, 0.2515465300281923, 0.12136589628860149, 0.048424644622378395]",True,True
0.2,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.047973743720623685,0.09536725510905289,-0.047973743720623685,"[0.6667879814145454, 0.4966405304466538, 0.34724946230623327, 0.22104299659464602]",True,True
0.2,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.046268981212554516,0.09472176993667804,-0.046268981212554516,"[0.6684927439226146, 0.49726000822561517, 0.34785095660669085, 0.22069920269665727]",True,True
0.2,copenhagen_bluetooth__pwt,H,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.04235236704876,0.09033899497645459,-0.04235236704876,"[0.6724093580864091, 0.5035784778991321, 0.3522439323824738, 0.22360224292445663]",True,True
0.2,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.011928874455199856,0.011050220264559471,0.011928874455199856,"[0.7964009241446408, 0.6043846428080284, 0.4373452174993077, 0.29889884749311796]",True,True
0.2,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.021711978810610155,0.015132982133829936,-0.021711978810610155,"[0.7627600708788308, 0.5767447024636716, 0.4115971411439644, 0.2833972128788345]",True,True
0.2,dar_a08_r1,H,synthetic,dar_a08_r1,synthetic,0.0059643814444355625,0.01007121748403568,0.0059643814444355625,"[0.7904364311338765, 0.6047259963398104, 0.4385719470046344, 0.29841844864155753]",True,True
0.2,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.02534125580462654,0.021687203369274974,0.02534125580462654,"[0.803761294340272, 0.6260397205565885, 0.4687545685110358, 0.33398642210517016]",True,True
0.2,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.031264304714251234,0.02477097692199838,0.031264304714251234,"[0.8096843432498967, 0.6277063781101238, 0.4715624565913458, 0.33592392177259384]",True,True
0.2,dar_a08_r2,H,synthetic,dar_a08_r2,synthetic,0.038557201723211754,0.0351698567724026,0.038557201723211754,"[0.8169772402588572, 0.6346583624731436, 0.48482451340366145, 0.35001250298991476]",True,True
0.2,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.08612205801562345,0.025456718400243588,-0.08612205801562345,"[0.3003297474155911, 0.06984950530716938, 0.012674837779039834, 0.0015574896786848644]",True,True
0.2,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.051230501360560954,0.014060017772762513,-0.051230501360560954,"[0.3352213040706536, 0.08237730989624345, 0.014394563871738854, 0.0016703223201981062]",True,True
0.2,dar_a0_r1,H,synthetic,dar_a0_r1,synthetic,0.00282216474012148,0.007765507448765155,-0.00282216474012148,"[0.38362964069109307, 0.10097532160731572, 0.019849757786722926, 0.002013412936340662]",True,True
0.2,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.006202196960797046,0.008930788221497007,-0.006202196960797046,"[0.38987031059207305, 0.1059234640392911, 0.019746662120323326, 0.001736026140198914]",True,True
0.2,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.010734894354665792,0.012792198020839083,0.010734894354665792,"[0.4068074019075359, 0.1156190504622145, 0.02103452055782496, 0.0016655230832734306]",True,True
0.2,dar_a0_r2,H,synthetic,dar_a0_r2,synthetic,0.011704736604459642,0.01326335749588124,0.011704736604459642,"[0.40777724415732974, 0.1169829474883777, 0.02077985209882007, 0.0014710901664898937]",True,True
0.2,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.005795264582032705,0.0014790932455400103,0.005795264582032705,"[0.008860263701285832, 0.00023065398404368406, 2.593062163950039e-05, 5.443294179928596e-06]",True,True
0.2,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.006052295393490715,0.0015377922027349931,0.006052295393490715,"[0.009117294512743842, 0.0002091376794345167, 2.0830953958504217e-05, 4.513025130428195e-06]",True,True
0.2,nr_digg_reply,H,real,nr_digg_reply,nr_digg_reply,0.005762967370091411,0.0014516263617001413,0.005762967370091411,"[0.008827966489344538, 0.00014987511994019837, 1.5585398412170887e-05, 3.1946883383106704e-06]",True,True
0.2,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.0038058631851153064,0.0010564106900796545,0.0038058631851153064,"[0.011955707586501016, 0.0004048559969434059, 3.6626671905983276e-05, 7.741337651250929e-06]",True,True
0.2,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.005591090693678838,0.001467961547512322,0.005591090693678838,"[0.013740935095064548, 0.000556757319782827, 2.6047471370746008e-05, 5.443294179928596e-06]",True,True
0.2,nr_digg_reply__pwt,H,surrogate,nr_digg_reply__pwt,nr_digg_reply,0.004153017985695038,0.0011386161783215405,0.004153017985695038,"[0.012302862387080747, 0.0004231888445555926, 3.6626671905983276e-05, 7.741337651250929e-06]",True,True
0.2,snap_collegemsg,H,real,snap_collegemsg,snap_collegemsg,0.0780923465235822,0.029168257960372403,0.0780923465235822,"[0.18114192016139113, 0.04260332699047174, 0.010314052520234618, 0.0022842047810412032]",True,True
0.2,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.12933505832578118,0.06255604913515164,-0.12933505832578118,"[0.3804929515022286, 0.14167603457118294, 0.042528633147554604, 0.01092006890384133]",True,True
0.2,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.12144200973220665,0.058258685363809966,-0.12144200973220665,"[0.38838600009580315, 0.1477190415977077, 0.04516183547346455, 0.01154026604319878]",True,True
0.2,snap_collegemsg__pwt,H,surrogate,snap_collegemsg__pwt,snap_collegemsg,0.13208070658518362,0.06429174979796731,-0.13208070658518362,"[0.3777473032428262, 0.13922670082367236, 0.041165083826216274, 0.010535797580829967]",True,True
0.2,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.06195289479196142,0.07818716035816754,-0.06195289479196142,"[0.44377419684150476, 0.14703639892623888, 0.07020560449262461, 0.026795417271105085]",True,True
0.2,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.07382270545785302,0.0844688221711412,-0.07382270545785302,"[0.43190438617561316, 0.13798299827609847, 0.06766800220503016, 0.02512958362283691]",True,True
0.2,snap_email_eu,H,real,snap_email_eu,snap_email_eu,0.056078109486072836,0.07542934472255665,-0.056078109486072836,"[0.44964898214739335, 0.14735418458796798, 0.07347481779749203, 0.0283648955410635]",True,True
0.2,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.13274814884698272,0.15717400729029724,-0.13274814884698272,"[0.5544405961729376, 0.2081754926162419, 0.12449638405440534, 0.060324466122716344]",True,True
0.2,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.12444273670879968,0.15571316329006174,-0.12444273670879968,"[0.5627460083111206, 0.20557971452061152, 0.12493523746217226, 0.06001935467333858]",True,True
0.2,snap_email_eu__pwt,H,surrogate,snap_email_eu__pwt,snap_email_eu,0.1284797607348126,0.15689134043245867,-0.1284797607348126,"[0.5587089842851077, 0.20424828515787768, 0.12498219456835176, 0.06062814238631827]",True,True
0.2,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.03594218730123884,0.010625495143867422,0.03594218730123884,"[0.12032613078639198, 0.02300943054023593, 0.003241244388169247, 0.000430845613677857]",True,True
0.2,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.036175857882523116,0.010720550665206469,0.036175857882523116,"[0.12055980136767626, 0.023095749123749423, 0.0032020538725018644, 0.000409803208786833]",True,True
0.2,snap_mathoverflow,H,real,snap_mathoverflow,snap_mathoverflow,0.03442284185018753,0.01027475679983361,0.03442284185018753,"[0.11880678533534067, 0.02310962216517483, 0.003225657057514966, 0.0004302324943549754]",True,True
0.2,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.01384332393084764,0.010984023343624761,0.01384332393084764,"[0.3646300846470712, 0.13935547721146832, 0.0407428330374312, 0.009286740348038086]",True,True
0.2,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.009192186464314245,0.010660871000817786,0.009192186464314245,"[0.3599789471805378, 0.13638254012973564, 0.03906123150031797, 0.008626448390807794]",True,True
0.2,snap_mathoverflow__pwt,H,surrogate,snap_mathoverflow__pwt,snap_mathoverflow,0.008201794726244438,0.010276498514282554,0.008201794726244438,"[0.358988555442468, 0.1367980044630001, 0.03911348028304803, 0.008705833482884376]",True,True
0.2,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.040603999927639745,0.028018780810124766,-0.040603999927639745,"[0.4449580488863857, 0.21871311383633363, 0.11012217932904278, 0.04675442917319087]",True,True
0.2,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.035119752898190415,0.030463707207703777,-0.035119752898190415,"[0.450442295915835, 0.2192909362031822, 0.10155736202334885, 0.039477471492270856]",True,True
0.2,sp_highschool2013,H,real,sp_highschool2013,sp_highschool2013,0.03538752280655921,0.02929209224994158,-0.03538752280655921,"[0.4501745260074662, 0.21784597443091033, 0.10516026724087131, 0.04227375778643785]",True,True
0.2,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.0810484791062489,0.09442144783739724,-0.0810484791062489,"[0.582237873592273, 0.4155412598503625, 0.30124251971424626, 0.2057263815505937]",True,True
0.2,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.1026354973396344,0.109051895617394,-0.1026354973396344,"[0.5606508553588875, 0.3956415376344349, 0.29073734675725116, 0.19919650383691487]",True,True
0.2,sp_highschool2013__pwt,H,surrogate,sp_highschool2013__pwt,sp_highschool2013,0.10189382987636508,0.11048027525384028,-0.10189382987636508,"[0.5613925228221568, 0.3896180994277054, 0.28950149271393233, 0.2000006100779087]",True,True
0.2,sp_hospital,H,real,sp_hospital,sp_hospital,0.02000043968418963,0.02964721649132685,-0.02000043968418963,"[0.4251268649690149, 0.20182217607557382, 0.09089096838586305, 0.02975587883460628]",True,True
0.2,sp_hospital,H,real,sp_hospital,sp_hospital,0.08225857520923191,0.07220698329068186,0.08225857520923191,"[0.5273858798624365, 0.2687112044050757, 0.11981535002985766, 0.04192340053348752]",True,True
0.2,sp_hospital,H,real,sp_hospital,sp_hospital,0.002865471733290159,0.030417946982543603,-0.002865471733290159,"[0.4422618329199144, 0.21035126871301052, 0.09878608463653463, 0.03354955986226448]",True,True
0.2,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.04722190914369628,0.07777174427514334,-0.04722190914369628,"[0.7877210232531431, 0.6221474666906448, 0.47206177684223427, 0.30478784829953265]",True,True
0.2,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.005645439215635983,0.013911569776555846,-0.005645439215635983,"[0.8292974931812034, 0.6835812132580715, 0.545143085805886, 0.3841370208347439]",True,True
0.2,sp_hospital__pwt,H,surrogate,sp_hospital__pwt,sp_hospital,0.026184157549640097,0.06392459470165383,-0.026184157549640097,"[0.8087587748471993, 0.6343201521795235, 0.48595638858348267, 0.31307139776930737]",True,True
0.2,sp_workplace,H,real,sp_workplace,sp_workplace,0.025238161103822487,0.013636685822911153,0.025238161103822487,"[0.3153645064477626, 0.12643736596055627, 0.06170112438130696, 0.006354930404686087]",True,True
0.2,sp_workplace,H,real,sp_workplace,sp_workplace,0.02163171502410166,0.012094459351327629,0.02163171502410166,"[0.31175806036804177, 0.12489917442802641, 0.06067242603645696, 0.006359360475452678]",True,True
0.2,sp_workplace,H,real,sp_workplace,sp_workplace,0.030946796088505535,0.015546370584609599,0.030946796088505535,"[0.32107314143244564, 0.12765257586941464, 0.06253954594727455, 0.006231402991970859]",True,True
0.2,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.09977732469383582,0.15300986987976067,-0.09977732469383582,"[0.5324173407249756, 0.17336668405182, 0.11135413395443834, 0.027446239092578883]",True,True
0.2,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.11798773027756904,0.1576673681950161,-0.11798773027756904,"[0.5142069351412424, 0.17342567121166846, 0.1058903581510238, 0.02246103812630131]",True,True
0.2,sp_workplace__pwt,H,surrogate,sp_workplace__pwt,sp_workplace,0.12138404959055704,0.1595177919527254,-0.12138404959055704,"[0.5108106158282544, 0.17028356865964558, 0.10416491936692338, 0.021598872508027153]",True,True
0.2,ad_memory_r1,R,synthetic,ad_memory_r1,synthetic,0.0037963181863209794,0.0077553125940729994,0.0037963181863209794,"[0.8001459819711433, 0.5603626751382497, 0.30949586734060525, 0.1159285190304785]",True,True
0.2,ad_memory_r1,R,synthetic,ad_memory_r1,synthetic,0.015562139186694468,0.011442289718618461,-0.015562139186694468,"[0.7807875245981278, 0.5701544445279186, 0.3034849828517023, 0.11672731643343615]",True,True
0.2,ad_memory_r1,R,synthetic,ad_memory_r1,synthetic,0.020006325779501566,0.026756848264945,-0.020006325779501566,"[0.7763433380053207, 0.521471199872967, 0.27085751652213125, 0.08366654677611232]",True,True
0.2,ad_memory_r2,R,synthetic,ad_memory_r2,synthetic,0.012583602616336731,0.017659281211399896,0.012583602616336731,"[0.7951279813145616, 0.5561357676841089, 0.3128291005742401, 0.1407651825705194]",True,True
0.2,ad_memory_r2,R,synthetic,ad_memory_r2,synthetic,0.01674510043081434,0.010243917138935448,0.01674510043081434,"[0.7992894791290392, 0.5439018037652279, 0.27966220352076765, 0.11603915134780661]",True,True
0.2,ad_memory_r2,R,synthetic,ad_memory_r2,synthetic,0.0014790426047343042,0.0030822392781152987,0.0014790426047343042,"[0.7840234213029592, 0.5519499592214211, 0.29445747987652254, 0.10561692381153064]",True,True
0.2,ad_memoryless_r1,R,synthetic,ad_memoryless_r1,synthetic,0.002177692556548115,0.0005654811755904097,0.002177692556548115,"[0.05706800772083588, 0.002068237402245109, 4.400394600864887e-05, 9.840425136296677e-07]",True,True
0.2,ad_memoryless_r1,R,synthetic,ad_memoryless_r1,synthetic,0.0005824431994224735,0.00020203554185928136,0.0005824431994224735,"[0.05547275836371024, 0.0022973637002676197, 3.529640037142518e-05, -5.204269119608852e-07]",False,True
0.2,ad_memoryless_r1,R,synthetic,ad_memoryless_r1,synthetic,0.0034739007008188355,0.0009733385328333353,-0.0034739007008188355,"[0.05141641446346893, 0.002505900206907655, 2.0698716569662382e-05, 3.360665735417566e-07]",True,True
0.2,ad_memoryless_r2,R,synthetic,ad_memoryless_r2,synthetic,0.01621213128205668,0.004886094566699575,0.01621213128205668,"[0.07783255749838157, 0.008889406914678233, 0.0005703486714728532, 4.3772047827337965e-06]",True,True
0.2,ad_memoryless_r2,R,synthetic,ad_memoryless_r2,synthetic,0.019553719796353466,0.006174053750611666,-0.019553719796353466,"[0.04206670641997142, 0.0009671610031303786, 2.266736293689858e-05, 4.377659682772382e-07]",True,True
0.2,ad_memoryless_r2,R,synthetic,ad_memoryless_r2,synthetic,0.01174574655108477,0.0036578442848767697,-0.01174574655108477,"[0.04987467966524012, 0.0028512167822748727, 0.00040853052197246356, -6.127876069051464e-07]",False,True
0.2,copenhagen_bluetooth,R,real,copenhagen_bluetooth,copenhagen_bluetooth,0.016686658546179622,0.00923683398144522,0.016686658546179622,"[0.46361234696564396, 0.23326243323334533, 0.11278395393270894, 0.04391125991051667]",True,True
0.2,copenhagen_bluetooth,R,real,copenhagen_bluetooth,copenhagen_bluetooth,0.007084270350978583,0.004045682015667341,0.007084270350978583,"[0.4540099587704429, 0.22340053150147776, 0.11062094774676688, 0.04477394816041583]",True,True
0.2,copenhagen_bluetooth,R,real,copenhagen_bluetooth,copenhagen_bluetooth,0.009391482939600071,0.00457773005950771,0.009391482939600071,"[0.4563171713590644, 0.22232821949806103, 0.11207762568511614, 0.044210561812223284]",True,True
0.2,copenhagen_bluetooth__pwt,R,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.039235005765050124,0.04128812647045388,-0.039235005765050124,"[0.675526719370119, 0.523384630509698, 0.42364636749316537, 0.3254797679434922]",True,True
0.2,copenhagen_bluetooth__pwt,R,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03730003045575381,0.0458442377573665,-0.03730003045575381,"[0.6774616946794153, 0.5229064965538928, 0.4149444152831458, 0.3145004336523702]",True,True
0.2,copenhagen_bluetooth__pwt,R,surrogate,copenhagen_bluetooth__pwt,copenhagen_bluetooth,0.03319886995983645,0.03608307175125754,-0.03319886995983645,"[0.6815628551753327, 0.528189319381302, 0.4282199293620076, 0.33088560027461766]",True,True
0.2,dar_a08_r1,R,synthetic,dar_a08_r1,synthetic,0.001043140906476725,0.013950311213589917,0.001043140906476725,"[0.7855151905959177, 0.6163090349188821, 0.4351121715086549, 0.31389590373152604]",True,True
0.2,dar_a08_r1,R,synthetic,dar_a08_r1,synthetic,0.01555064019296637,0.00967793252196758,-0.01555064019296637,"[0.7689214094964746, 0.5864595792964035, 0.4262817040203678, 0.293679668369433]",True,True
0.2,dar_a08_r1,R,synthetic,dar_a08_r1,synthetic,0.013910008149472741,0.01723274076396239,0.013910008149472741,"[0.7983820578389137, 0.5797772395926317, 0.44745422025817155, 0.31032534070046436]",True,True
0.2,dar_a08_r2,R,synthetic,dar_a08_r2,synthetic,0.009310099583876519,0.018060461231522495,0.009310099583876519,"[0.787730138119522, 0.6155535334926371, 0.43162524732808105, 0.2847730340786046]",True,True
0.2,dar_a08_r2,R,synthetic,dar_a08_r2,synthetic,0.016870461549211013,0.01400307963445395,0.016870461549211013,"[0.7952905000848565, 0.6143827912541672, 0.47262535802841416, 0.3195068612063446]",True,True
0.2,dar_a08_r2,R,synthetic,dar_a08_r2,synthetic,0.027341158180901992,0.028869051003562074,0.027341158180901992,"[0.8057611967165474, 0.6277875085368334, 0.4950646655506499, 0.33265602524618415]",True,True
0.2,dar_a0_r1,R,synthetic,dar_a0_r1,synthetic,0.024739037487369775,0.00818636748688894,-0.024739037487369775,"[0.36171276794384477, 0.08477117622698517, 0.01576021817809216, 0.002073665330548824]",True,True
0.2,dar_a0_r1,R,synthetic,dar_a0_r1,synthetic,0.006848979297004731,0.004081306470911056,-0.006848979297004731,"[0.3796028261342098, 0.08529824007501913, 0.018157595408010773, 0.000619038379049759]",True,True
0.2,dar_a0_r1,R,synthetic,dar_a0_r1,synthetic,0.0013380223172558825,0.0027235050295554026,-0.0013380223172558825,"[0.38511378311395866, 0.08816316176370266, 0.015520851775746088, 0.0004706115369571475]",True,True
